time,x,y,radius,v_x,v_y,a_x,a_y,total_energy
50112000.0,202590664600.48975,73899836896.62262,215648239678.9168,-9950.555269607601,23396.26417543904,-0.0026800462824583273,-0.0009776115969590013,-291998331.31659746
50544000.0,198041944245.31052,83915800127.07686,215087129302.1277,-11108.335263629599,22973.93596555275,-0.0026404292109500267,-0.0011188222311194786,-291204174.26374924
50976000.0,192996759680.89035,93736140924.16542,214555851382.98685,-12249.00068276001,22490.604761709135,-0.0025923255787097988,-0.001259060494948406,-290397248.5785788
51408000.0,187463296301.53745,103334596728.31914,214057296865.21402,-13368.885332762642,21946.690627891425,-0.0025356351053697256,-0.001397707371165012,-289577880.3355738
51840000.0,181451332654.83173,112685144209.35008,213594306683.7139,-14464.279698282364,21342.88104354814,-0.002470311737021844,-0.001534116229710392,-288746486.11971086
52272000.0,174972254096.36874,121762117366.53613,213169657618.4011,-15531.4543686758,20680.14283231325,-0.002396368712756768,-0.0016676182744692677,-287903576.1900049
52704000.0,168039055851.77603,130540330273.66818,212786047755.75552,-16566.685652586726,19959.731737742524,-0.002313883053200706,-0.0017975288926039953,-287049756.65112346
53136000.0,160666334594.39832,138995203368.34628,212446081704.05756,-17566.28313156943,19183.1992561376,-0.0022229993026446236,-0.001923154847210626,-286185730.47910774
53568000.0,152870267770.63196,147102892021.8948,212152255725.6226,-18526.61883031191,18352.39636214261,-0.002123932360552778,-0.0020438022203571092,-285312297.2612878
54000000.0,144668580059.50934,154840415977.55447,211906942964.44556,-19444.15761007071,17469.473802948338,-0.0020169692496389865,-0.002158784979430701,-284430351.5315281
54432000.0,136080496537.33647,162185788116.42752,211712378959.7452,-20315.488325914754,16536.878691834274,-0.0019024696867097706,-0.002267434006768039,-283540879.6099496
54864000.0,127126682329.13503,169118140909.26038,211570647644.27332,-21137.355230573376,15557.34720091048,-0.0017808653490843198,-0.0023691064025969408,-282644954.8908644
55296000.0,117829168762.07358,175617848843.41458,211483668030.2988,-21906.6890613778,14533.893234988602,-0.0016526577631290724,-0.002463194846270674,-281743731.56295884
55728000.0,108211266286.36526,181666645083.43445,211453181785.39948,-22620.63721504956,13469.79306139967,-0.0015184147813028846,-0.0025491367824345356,-280838436.7904746
56160000.0,98297464689.39091,187247730634.51657,211480741894.24088,-23276.592400572405,12368.56597138795,-0.001378765658617153,-0.0026264231887226934,-279930361.43157893
56592000.0,88113321391.20674,192345874333.57007,211567702591.24057,-23872.219165095015,11233.951153859747,-0.0012343947866540498,-0.0026946066810672772,-279020849.4182248
57024000.0,77685338865.55344,196947502093.41373,211715210732.46265,-24405.477712929565,10069.881067638684,-0.001086034190995682,-0.0027533087224452207,-278111285.9683261
57456000.0,67040832471.13767,201040773971.12482,211924198753.545,-24874.6444834397,8880.45169954235,-0.0009344549436375595,-0.002802225721032291,-277203084.8436463
57888000.0,56207790194.59101,204615647818.84616,212195379334.43613,-25278.329019091125,7669.890188056399,-0.000780457683201037,-0.002841133833771385,-276297674.9031602
58320000.0,45214725991.00879,207663928499.78964,212529241861.93237,-25615.486738233973,6442.520371867161,-0.0006248624701855194,-0.002869892330136236,-275396486.22972715
58752000.0,34090528553.27376,210179301907.32657,212926050748.3589,-25885.427325354118,5202.726885248307,-0.0004684982301139917,-0.0028884454166293863,-274500936.12610304
59184000.0,22864307441.872387,212157353303.03732,213385845630.27197,-26087.81856076336,3954.9184652644117,-0.00031219205272538513,-0.0028968224730552355,-273612415.2834809
59616000.0,11565238558.798704,213595569781.4258,213908443435.9099,-26222.685527540725,2703.49115690455,-0.00015675861947724194,-0.0028951367042850795,-272732274.4214158
60048000.0,222410950.6004512,214493326965.05835,214493442275.4467,-26290.405251154894,1452.7921006533954,-2.990024358354625e-06,-0.0028835822633669654,-271861811.68233645
60480000.0,-11135323123.051392,214851860324.38132,215140227075.0457,-26291.696941677703,207.08456287886634,0.00014835376510499235,-0.002862429950770885,-271002261.0377135
60912000.0,-22479493015.326683,214674221791.97864,215847976845.31992,-26227.608115152347,-1029.4851758541558,0.000296553587556091,-0.0028320216378909316,-270154781.9277634
61344000.0,-33782147712.71046,213965222592.93475,216615673447.99292,-26099.496965328115,-2252.918523423038,0.0004409387248697287,-0.0027927635986595076,-269320450.3142534
61776000.0,-45015985527.437164,212731363433.8979,217442111702.06104,-25909.01143618439,-3459.3923980439454,0.0005808933547526973,-0.002745118959817373,-268500251.2787364
62208000.0,-56154474147.15014,210980753377.56442,218325910653.10507,-25658.065506931227,-4645.28378868505,0.0007158617220469929,-0.002689599497198749,-267695073.24883592
62640000.0,-67171959957.13677,208723018872.56985,219265525816.9016,-25348.813243006927,-5807.19077147491,0.0008453519778977431,-0.002626757012141765,-266905703.88538128
63072000.0,-78043765794.35417,205969204508.9757,220259262201.21655,-24983.621188555102,-6941.949800720153,0.0009689386806640847,-0.0025571745192336085,-266132827.61553794
63504000.0,-88746276541.63986,202731667126.32587,221305287907.5071,-24565.039678508216,-8046.649193029072,0.0010862639938551979,-0.002481457464981505,-265377024.75348717
63936000.0,-99257012216.9608,199023964915.96497,222401648116.89044,-24095.77363316277,-9118.638817901083,0.0011970376528159228,-0.0024002251780092924,-264638772.1122719
64368000.0,-109554688449.02756,194860743134.8213,223546279271.6942,-23578.653367146293,-10155.536094801097,0.0013010358021675783,-0.00231410272663354,-263918444.979204
