time,x,y,v_x,v_y
130680000.0,17696423982.527695,-342325148163.00525,19237.84846994176,980.6040467308121
130723200.0,21020234166.695675,-342146406244.73615,19227.25389511676,1175.4187586749306
130766400.0,24342123419.34947,-341934006034.13086,19214.76876176349,1370.1113357012898
130809600.0,27661765111.278873,-341687969435.9182,19200.394333014665,1564.6650113956698
130852800.0,30978832837.12209,-341408321251.70703,19184.131988981866,1759.0630268423427
130896000.0,34293000435.58471,-341095089178.6823,19165.98322686377,1953.2886308004192
130939200.0,37603942009.67812,-340748303808.2701,19145.949661069357,2147.3250798852437
130982400.0,40911331946.97993,-340367998624.7712,19124.03302335602,2341.155638755201
131025600.0,44214844939.91891,-339954210003.9623,19100.235162982415,2534.7635803043163
131068800.0,47514156006.0871,-339506977211.66315,19074.558046875984,2728.132185861006
131112000.0,50808940508.58158,-339026342402.2697,19047.003759814997,2921.24474539336
131155200.0,54098874176.37828,-338512350617.2508,19017.574504625038,3114.084557721316
131198400.0,57383633124.74054,-337965049783.6084,18986.27260238973,3306.634930736097
131241600.0,60662893875.664696,-337384490712.2991,18953.100492675658,3498.879181627276
131284800.0,63936333378.365234,-336770727096.6163,18918.060733771228,3690.800637117836
131328000.0,67203629029.801834,-336123815510.53143,18881.15600293948,3882.382633707586
131371200.0,70464458695.25084,-335443815406.99255,18842.389096684525,4073.6085179253014
131414400.0,73718500728.9233,-334730789116.1785,18801.7629310316,4264.461646589941
131457600.0,76965433994.63213,-333984801843.7087,18759.28054182049,4454.925387081316
131500800.0,80204937886.51062,-333205921668.80414,18714.945085012194,4644.983117620566
131544000.0,83436692349.78453,-332394219542.4009,18668.759837008627,4834.618227560785
131587200.0,86660377901.59991,-331549769285.21173,18620.728194985222,5023.814117688187
131630400.0,89875675651.90935,-330672647585.7359,18570.853677236217,5212.554200534138
131673600.0,93082267324.41808,-329762933998.21436,18519.13992353247,5400.821900698428
131716800.0,96279835277.59282,-328820710940.5284,18465.590695491548,5588.600655184135
131760000.0,99468062525.73492,-327846063692.03955,18410.20987695997,5775.873913744422
131803200.0,102646632760.12032,-326839080391.3699,18353.001474407334,5962.625139241638
131846400.0,105815230370.208,-325799852034.1188,18293.969617332146,6148.837808019059
131889600.0,108973540464.91924,-324728472470.5153,18233.118558679136,6334.495410285622
131932800.0,112121248893.98949,-323625038403.0033,18170.452675267807,6519.58145051401
131976000.0,115258042269.39476,-322489649383.7571,18105.97646823204,6704.079447852408
132019200.0,118383607986.85461,-321322407812.1254,18039.69456347044,6887.972936550313
132062400.0,121497634247.4133,-320123418932.00104,17971.611712107293,7071.245466398702
132105600.0,124599810079.10127,-318892790829.1133,17901.732790963757,7253.880603184933
132148800.0,127689825358.67839,-317630634428.24207,17830.062803039156,7435.861929162695
132192000.0,130767370833.46089,-316337063490.3491,17756.606878001992,7617.173043537353
132235200.0,133832138143.23363,-315012194609.6253,17681.370272690543,7797.797562967033
132278400.0,136883819842.24922,-313656147210.44995,17604.35837162263,7977.719122079765
132321600.0,139922109421.31586,-312269043544.2603,17525.576687514425,8156.921374007031
132364800.0,142946701329.97485,-310851008686.32825,17445.030861807845,8335.387990934038
132408000.0,145957290998.77014,-309402170532.44086,17362.726665206406,8513.102664667045
132451200.0,148953574861.61047,-307922659795.4821,17278.669998219102,8690.049107218092
132494400.0,151935250378.2261,-306412610001.9124,17192.866891712078,8866.211051407396
132537600.0,154902016056.72104,-304872157488.14404,17105.32350746775,9041.572251483816
132580800.0,157853571476.2224,-303301441396.8076,17016.04613875107,9216.116483763635
132624000.0,160789617309.62793,-301700603672.9078,16925.041210882595,9389.827547288014
132667200.0,163709855346.4525,-300069789059.86395,16832.315281818006,9562.689264499413
132710400.0,166613988515.77582,-298409145095.43414,16737.875042733802,9734.685481937295
132753600.0,169501720909.29074,-296718822107.5163,16641.727318618705,9905.800070953428
132796800.0,172372757804.45468,-294998973209.82635,16543.879068870545,10076.016928447078
132840000.0,175226805687.7441,-293249754297.44775,16444.337387898177,10245.319977620378
132883200.0,178063572278.0133,-291471324042.2489,16343.10950572805,10413.69316875422
132926400.0,180882766549.95828,-289663843888.16693,16240.202788615137,10581.120480004889
132969600.0,183684098757.68625,-287827478046.3515,16135.624739657718,10747.585918221808
133012800.0,186467280458.39175,-285962393490.16675,16029.382999415728,10913.07351978662
133056000.0,189232024536.1396,-284068759950.0474,15921.48534653219,11077.567351473916
133099200.0,191978045225.75525,-282146749908.2052,15811.939698357368,11241.05151133388
133142400.0,194705058136.82346,-280196538593.1809,15700.754111575194,11403.510129597133
133185600.0,197412780277.79514,-278218303974.2398,15587.936782831563,11564.92736960201
133228800.0,200100930080.20255,-276212226755.6057,15473.496049364046,11725.287428744597
133272000.0,202769227422.9838,-274178490370.52924,15357.440389632597,11884.574539451725
133315200.0,205417393656.91617,-272117280975.18744,15239.778423950756,12042.772970177204
133358400.0,208045151629.15857,-270028787442.4097,15120.518915116969,12199.867026421545
133401600.0,210652225707.9029,-267913201355.2265,14999.670769045484,12355.841051775413
133444800.0,213238341807.1346,-265770717000.23694,14877.24303539638,12510.679428987041
133488000.0,215803227411.50195,-263601531360.7901,14753.244908204246,12664.366581053839
133531200.0,218346611601.29385,-261405844109.97726,14627.685726505028,12816.886972338438
133574400.0,220868225077.52582,-259183857603.42947,14500.574974960507,12968.225109709363
133617600.0,223367800187.13403,-256935776871.9175,14371.92228447994,13118.36554370657
133660800.0,225845070948.27618,-254661809613.7485,14241.737432838343,13267.292869732051
133704000.0,228299773075.73926,-252362166186.95627,14110.030345290847,13414.991729265683
133747200.0,230731644006.45334,-250037059601.27975,13976.811095182667,13561.446811106558
133790400.0,233140422925.11035,-247686705509.92642,13842.089904554083,13706.64285263992
133833600.0,235525850789.88733,-245311322201.11484,13705.877144739912,13850.564641129955
133876800.0,237887670358.27267,-242911130589.3929,13568.183336962906,13993.197015038542
133920000.0,240225626212.99515,-240486354206.72717,13429.019152920506,14134.52486537016
133963200.0,242539464788.05325,-238037219193.35797,13288.39541536439,14274.533137043103
134006400.0,244828934394.84503,-235563954288.41687,13146.323098672236,14413.206830287134
134049600.0,247093785248.39578,-233066790820.30112,13002.813329411063,14550.531002067712
134092800.0,249333769493.68298,-230545962696.80066,12857.87738689164,14686.490767536952
134136000.0,251548641232.05646,-228001706394.9732,12711.526703713253,14821.0713015114
134179200.0,253738156547.75226,-225434260950.7628,12563.772866298306,14954.25783997672
134222400.0,255902073534.49826,-222843867948.35678,12414.627615416084,15086.035681619453
134265600.0,258040152322.21002,-220230771509.27698,12264.102846695027,15216.390189385846
134308800.0,260152155103.77426,-217595218281.20016,12112.210611122959,15345.306792067933
134352000.0,262237846161.9184,-214937457426.50333,11958.96311553453,15472.770985916828
134395200.0,264296991896.16336,-212257740610.5286,11804.372723085291,15598.76833628335
134438400.0,266329360849.8583,-209556321989.5635,11648.451953711685,15723.284479286027
134481600.0,268334723737.29346,-206833458198.5316,11491.213484576336,15846.305123506467
134524800.0,270312853470.88943,-204089408338.3889,11332.670150497912,15967.816051712154
134568000.0,272263525188.46014,-201324433963.2214,11172.83494436491,16087.803122606665
134611200.0,274186516280.54633,-198538799067.03867,11011.721017532673,16206.252272607291
134654400.0,276081606417.8168,-195732770070.25903,10849.341680202911,16323.14951765007
134697600.0,277948577578.5346,-192906615805.8816,10685.71040178506,16438.480955022183
134740800.0,279787214076.08453,-190060607505.34024,10520.840811238742,16552.232765221663
134784000.0,281597302586.55896,-187195018784.03506,10354.746697396617,16664.39121384437
134827200.0,283378632176.3984,-184310125626.5363,10187.442009266899,16774.942653498183
134870400.0,285130994330.0837,-181406206371.4563,10018.940856314819,16883.873525744257
134913600.0,286854182977.87524,-178483541695.9848,9849.257508722289,16991.17036306532
134956800.0,288547994523.59674,-175542414600.0826,9678.406397625009,17096.819790860834
135000000.0,290212227872.45795,-172583110390.3295,9506.40211532631,17200.80852946891
135043200.0,291846684458.91394,-169605916663.42114,9333.259415486942,17303.123396214865
135086400.0,293451168274.5557,-166611123289.3111,9158.993213290081,17403.75130748617
135129600.0,295025485896.02826,-163599022393.99283,8983.618585580754,17502.67928083372
135172800.0,296569446512.97095,-160569908341.91736,8807.150770978964,17599.89443709912
135216000.0,298082861955.97687,-157524077718.04218,8629.6051699657,17695.384002567862
135259200.0,299565546724.56555,-154461829309.50677,8450.997344941088,17789.135311148108
135302400.0,301017318015.16394,-151383464086.93057,8271.343020253886,17881.13580657485
135345600.0,302437995749.0914,-148289285185.3286,8090.658082201557,17971.373044639182
135388800.0,303827402600.5432,-145179597884.64108,7908.958579000118,18059.83469544242
135432000.0,305185364024.5678,-142054709589.87195,7726.2607207229985,18146.508545674686
135475200.0,306511708285.0313,-138914929810.83267,7542.58087920809,18231.382500917745
135518400.0,307806266482.5646,-135760570141.48715,7357.935587932233,18314.4445879717
135561600.0,309068872582.4872,-132591944238.89304,7172.341541852321,18395.682957205143
135604800.0,310299363442.70245,-129409367801.73625,6985.815597212227,18475.08588492848
135648000.0,311497578841.557,-126213158548.45412,6798.374771314778,18552.64177578995
135691200.0,312663361505.6594,-123003636194.9433,6610.036242257969,18628.33916519394
135734400.0,313796557137.65204,-119781122431.84903,6420.817348634618,18702.166721741163
135777600.0,314897014443.9281,-116545940901.4315,6230.735589194677,18774.11324969027
135820800.0,315964585162.2897,-113298417174.0059,6039.808622469409,18844.16769144034
135864000.0,316999124089.5383,-110038878723.95258,5848.054266356619,18912.31913003379
135907200.0,318000489108.9921,-106767654905.29366,5655.490497666176,18978.5567916792
135950400.0,318968541217.92267,-103485076926.8328,5462.1354516250185,19042.87004829346
135993600.0,319903144554.90393,-100191477826.85486,5268.007421340869,19105.24842006271
136036800.0,320804166427.06714,-96887192447.38202,5073.124857223877,19165.68157802148
136080000.0,321671477337.25323,-93572557407.98355,4877.506366365413,19224.15934664935
136123200.0,322504951011.05597,-90247911079.13585,4681.170711873231,19280.671706484605
136166400.0,323304464423.74817,-86913593555.13028,4484.136812162255,19335.20879675416
136209600.0,324069897827.0833,-83569946626.52571,4286.42374020021,19387.760918019085
136252800.0,324801134775.9641,-80217313752.1431,4088.0507227073417,19438.318534835023
136296000.0,325498062154.9712,-76856040030.59984,3889.0371393095015,19486.872278426774
136339200.0,326160570204.7428,-73486472171.38121,3689.402521643822,19533.412949376332
136382400.0,326788552548.19794,-70108958465.44675,3489.166552416281,19577.931520323556
136425600.0,327381906216.594,-66723848755.36927,3288.3490644104077,19620.4191386787
136468800.0,327940531675.411,-63331494405.004845,3086.970039446441,19660.86712934594
136512000.0,328464332850.05347,-59932248268.69141,2885.049607290212,19699.266997457187
136555200.0,328953217151.3614,-56526464659.97471,2682.608044511076,19735.610431115114
136598400.0,329407095500.92145,-53114499319.85979,2479.6657732882063,19769.889304144697
136641600.0,329825882356.1692,-49696709384.58655,2276.24336016458,19802.095678852234
136684800.0,330209495735.2737,-46273453352.92839,2072.361514748001,19832.22180879097
136728000.0,330557857241.795,-42845091053.012535,1868.0410883585175,19860.26014153234
136771200.0,330870892089.1053,-39411983608.661354,1663.303072621607,19886.20332144182
136814400.0,331148529124.5648,-35974493405.25375,1458.168598006513,19910.044192458437
136857600.0,331390700853.44165,-32532984055.10623,1252.658932309139,19931.775800876883
136900800.0,331597343462.5672,-29087820362.373005,1046.7954790789163,19951.391398131116
136944000.0,331768396843.7176,-25639368287.465168,840.5997759890852,19968.88444357847
136987200.0,331903804616.7097,-22187994910.988747,634.09349314984,19984.24860728313
137030400.0,332003514152.2039,-18734068397.20184,427.2984313638155,19997.477772797785
137073600.0,332067476594.20215,-15277957956.991259,220.23652032340487,20008.566039942423
137116800.0,332095646882.2317,-11820033810.369114,12.929816749423274,20017.50772757904
137160000.0,332087983773.20447,-8360667148.490237,-194.59949752934858,20024.297376381037
137203200.0,332044449862.9419,-4900230095.191309,-402.32911755618414,20028.929751596166
137246400.0,331965011607.3546,-1439095668.0529232,-610.2366172864154,20031.39984580174
137289600.0,331849639343.26654,2022362261.0140316,-818.2994516878196,20031.702881650854
137332800.0,331698307308.8736,5483769005.656063,-1026.4949589017601,20029.834314608364
137376000.0,331510993663.8257,8944749105.436993,-1234.8003624654325,20025.789835675285
137419200.0,331287680508.9218,12404926366.668062,-1443.1927735955337,20019.565374100348
137462400.0,331028353905.4077,15863923903.70591,-1651.6491935336528,20011.15710007731
137505600.0,330733003893.8653,19321364180.71593,-1860.1465159536533,20000.561427426706
137548800.0,330401624512.68304,22776869053.898228,-2068.66152943128,19987.775016260643
137592000.0,330034213816.0967,26230059814.17319,-2277.170919976209,19972.794775629267
137635200.0,329630773891.7891,29680557230.323444,-2485.651273626717,19955.617866147444
137678400.0,329191310878.0398,33127981592.588684,-2694.0790791071213,19936.24170260028
137721600.0,328715834980.41064,36571952756.7097,-2902.430730548113,19914.663956525983
137764800.0,328204360487.96,40012090188.41755,-3110.6825302700627,19890.882558774636
137808000.0,327656905788.97235,43448013008.3637,-3318.8106916293623,19864.895702041395
137851200.0,327073493386.1922,46879340037.48664,-3526.791341927817,19836.70184337262
137894400.0,326454149911.55426,50305689842.810165,-3734.6005253850753,19806.29970664339
137937600.0,325798906140.3946,53726680783.66835,-3942.2142061740515,19773.68828500498
137980800.0,325107797005.13617,57141931058.35203,-4149.6082715192515,19738.86684330067
138024000.0,324380861608.4352,60551058751.17105,-4356.758534857882,19701.834920448357
138067200.0,323618143235.77765,63953681879.92664,-4563.640739063591,19662.59233178847
138110400.0,322819689367.5174,67349418443.787865,-4770.230559732635,19621.139171395575
138153600.0,321985551690.34186,70737886471.56557,-4976.503608532246,19577.475814352103
138196800.0,321115786108.1567,74118704070.37743,-5182.435436610923,19531.60291898262
138240000.0,320210452752.37897,77491489474.69725,-5388.001538070333,19483.52142904704
138283200.0,319269615991.62616,80855861095.78102,-5593.177353498469,19433.23257589122
138326400.0,318293344440.79266,84211437571.46265,-5797.938273563682,19380.737880553275
138369600.0,317281710969.50214,87557837816.31139,-6002.259642669134,19326.039155824063
138412800.0,316234792709.92523,90894681072.14326,-6206.1167626672095,19269.1385082602
138456000.0,315152671063.953,94221586958.87772,-6409.48489663336,19210.03834014799
138499200.0,314035431709.7151,97538175525.73148,-6612.339272698824,19148.741351416676
138542400.0,312883164607.4331,100844067302.74037,-6814.655087941613,19085.250541499405
138585600.0,311695964004.59875,104138883352.60036,-7016.407512335124,19019.569211140246
138628800.0,310473928440.4665,107422245322.81793,-7217.571692753671,18951.70096414572
138672000.0,309217160749.8524,110693775498.16066,-7418.122757034215,18881.64970907917
138715200.0,307925768066.2275,113953096853.39769,-7618.035818093501,18809.419660896445
138758400.0,306599861824.09735,117199833106.31996,-7817.285978099784,18735.015342521197
138801600.0,305239557760.65857,120433608771.02979,-8015.848332698261,18658.441586358353
138844800.0,303844975916.7221,123654049211.48885,-8213.697975289313,18579.703535744007
138888000.0,302416240636.8952,126860780695.31372,-8410.810001358563,18498.806646330337
138931200.0,300953480569.0124,130053430447.80753,-8607.159512857785,18415.756687403835
138974400.0,299456828662.8073,133231626706.21613,-8802.721622635572,18330.559743135447
139017600.0,297926422167.8163,136394998774.19702,-8997.471458916685,18243.22221376095
139060800.0,296362402630.5058,139543177076.48886,-9191.384169828936,18153.75081669018
139104000.0,294764915890.6159,142675793213.7691,-9384.434927976421,18062.15258754353
139147200.0,293134112076.71,145792480017.6874,-9576.598935057831,17968.434881114255
139190400.0,291470145600.926,148892871606.06143,-9767.851426528629,17872.605372255162
139233600.0,289773175152.9187,151976603438.2227,-9958.167676305691,17774.67205668819
139276800.0,288043363692.9877,155043312370.4979,-10147.5230015131,17674.64325173547
139320000.0,286280878444.38306,158092636711.81345,-10335.892767267624,17572.527596970533
139363200.0,284485890884.78284,161124216279.40814,-10523.252391502476,17468.334054788214
139406400.0,282658576736.9342,164137692454.64078,-10709.577349827796,17362.071910891947
139449600.0,280799115958.4544,167132708238.87766,-10894.843180426336,17253.750774697182
139492800.0,278907692730.7828,170108908309.44598,-11079.025488982747,17143.38057964954
139536000.0,276984495447.28,173065939075.63806,-11262.099953644845,17030.97158345655
139579200.0,275029716700.4691,176003448734.7512,-11444.042330015156,16916.534368231692
139622400.0,273043553268.41153,178921087328.14853,-11624.828456171044,16800.079840549566
139665600.0,271026206100.2152,181818506797.32495,-11804.434257711642,16681.619231411067
139708800.0,268977880300.66904,184695361039.96274,-11982.83575282981,16561.16409611741
139752000.0,266898785113.99988,187551305965.96094,-12160.009057407253,16438.726314051954
139795200.0,264789133906.74786,190385999553.42264,-12335.930390130947,16314.318088368784
139838400.0,262649144149.7571,193199101904.58408,-12510.576077628932,16187.951945587054
139881600.0,260479037399.2775,195990275301.66885,-12683.922559623528,16059.640735090143
139924800.0,258279039277.17578,198759184262.65137,-12855.946394100012,15929.397628528679
139968000.0,256049379450.25256,201505495596.91217,-13026.624262488664,15797.236119126637
140011200.0,253790291608.6634,204228878460.76886,-13195.932974858199,15663.170020889627
140054400.0,251502013443.44202,206929004412.86548,-13363.849475118453,15527.213467714622
140097600.0,249184786623.12405,209605547469.40347,-13530.3508462302,15389.38091240043
140140800.0,246838856769.4703,212258184159.1966,-13695.414315419948,15249.68712555818
140184000.0,244464473432.28876,214886593578.53302,-13859.01725939755,15108.147194421275
140227200.0,242061890063.35513,217490457445.82697,-14021.137209574403,14964.776521554175
140270400.0,239631363989.43137,220069460156.04208,-14181.75185727999,14819.590823459543
140313600.0,237173156384.38324,222623288834.86978,-14340.839058974512,14672.606129083262
140356800.0,234687532240.3973,225151633392.64377,-14498.37684145533,14523.838778216948
140400000.0,232174760338.29865,227654186577.97412,-14654.343407054896,14373.305419797576
140443200.0,229635113216.97086,230130644031.0823,-14808.71713882784,14221.02301010397
140486400.0,227068867141.8804,232580704336.81982,-14961.476605724887,14067.008810849884
140529600.0,224476302072.70752,235004069077.3522,-15112.6005677512,13911.280387173538
140572800.0,221857701630.08676,237400442884.4907,-15262.067981106808,13753.855605523471
140616000.0,219213353061.46,239769533491.65396,-15409.858003306668,13594.75263144068
140659200.0,216543547206.04593,242111051785.4412,-15555.949998278027,13433.989927237031
140702400.0,213848578458.92993,244424711856.79932,-15700.323541432577,13271.586249570048
140745600.0,211128744734.27853,246710231051.76617,-15842.95842471103,13107.5606469142
140788800.0,208384347427.68396,248967330021.7717,-15983.834661597672,12941.932456928884
140832000.0,205615691377.6433,251195732773.47946,-16122.932492102416,12774.72130372337
140875200.0,202823084826.17883,253395166718.1508,-16260.232387707943,12605.947095019055
140918400.0,200006839378.60468,255565362720.5133,-16395.71505627948,12435.6300192094
140961600.0,197167269962.44766,257706055147.11707,-16529.36144693475,12263.790542318018
141004800.0,194304694785.52805,259816981914.1598,-16661.15275487164,12090.449404855452
141048000.0,191419435293.20828,261897884534.76422,-16791.070426151193,11915.627618575216
141091200.0,188511816124.8178,263948508165.69025,-16919.096162433427,11739.346463129772
141134400.0,185582165069.26132,265968601653.4645,-17045.2119256636,11561.627482627173
141177600.0,182630813019.82028,267957917579.91013,-17169.39994270646,11382.492482089141
141220800.0,179658093928.1557,269916212307.05966,-17291.642709926135,11201.963523811472
141264000.0,176664344757.5225,271843246021.43466,-17411.922997709196,11020.062923627653
141307200.0,173649905435.2051,273738782777.67505,-17530.223854928594,10836.813247076732
141350400.0,170615118804.18436,275602590541.5016,-17646.52861334604,10652.237305476445
141393600.0,167560330574.047,277434441231.9955,-17760.820891950534,10466.358151902756
141436800.0,164485889271.14835,279234110763.1789,-17873.08460123076,10279.199077077
141480000.0,161392146188.0401,281001379084.8799,-17983.30394737894,10090.783605161856
141523200.0,158279455332.17502,282736030222.86743,-18091.463436424023,9901.135489467475
141566400.0,155148173373.901,284437852318.2394,-18197.547878291884,9710.27870806918
141609600.0,151998659593.75674,286106637666.04974,-18301.54239079033,9518.237459338125
141652800.0,148831275829.08295,287742182753.15894,-18403.4324035168,9325.036157386452
141696000.0,145646386419.96173,289344288295.2936,-18503.20366168652,9130.699427428504
141739200.0,142444358154.49844,290912759273.2999,-18600.842229879134,8935.252101059745
141782400.0,139225560213.46008,292447404968.5787,-18696.334495701616,8738.719211455027
141825600.0,135990364114.28497,293948038997.68524,-18789.667173365535,8541.125988488
141868800.0,132739143654.47824,295414479346.0838,-18880.827307176623,8342.497853773439
141912000.0,129472274854.40852,296846548401.0406,-18969.802274934784,8142.860415634358
141955200.0,126190135899.52182,298244072983.64386,-19056.579791242522,7942.239463995838
141998400.0,122893107081.9877,299606884379.9388,-19141.147910720094,7740.660965207524
142041600.0,119581570741.79475,300934818371.1635,-19223.495031125454,7538.15105679682
142084800.0,116255911207.31136,302227715263.076,-19303.609896377337,7334.736042154868
142128000.0,112916514735.32878,303485419914.35895,-19381.481599479717,7130.442385157417
142171200.0,109563769450.60376,304707781764.0928,-19457.099585346044,6925.296704722776
142214400.0,106198065284.9178,305894654858.28467,-19530.45365352165,6719.3257693090545
142257600.0,102819793915.67107,307045897875.4444,-19601.53396080281,6512.556491352978
142300800.0,99429348704.02866,308161374151.1964,-19670.33102375096,6305.015921652563
142344000.0,96027124632.63733,309240951701.91846,-19736.83572110065,6096.73124369603
142387200.0,92613518242.93153,310284503247.39795,-19801.039296060004,5887.729767939334
142430400.0,89188927572.04688,311291906232.497,-19862.933358502185,5678.038926034737
142473600.0,85753752089.36026,312263042847.8182,-19922.509887046836,5467.686265012919
142516800.0,82308392632.67555,313197800049.3625,-19979.761231030225,5256.6994414210885
142560000.0,78853251344.0743,314096069577.1725,-20034.68011236305,5045.106215419673
142603200.0,75388731605.45064,314957747972.95386,-20087.259627274845,4832.934444840131
142646400.0,71915237973.75041,315782736596.6677,-20137.49324794407,4620.212079206476
142689600.0,68433176115.933975,316570941642.0886,-20185.37482401294,4406.967153723161
142732800.0,64942952743.68274,317322274151.3223,-20230.898583986218,4193.227783231951
142776000.0,61444975547.8697,318036650028.2777,-20274.059136513228,3979.0221561404574
142819200.0,57939653132.81389,318713990051.08813,-20314.851471552345,3764.3785283250313
142862400.0,54427394950.33933,319354219883.4784,-20353.27096141743,3549.325217010724
142905600.0,50908611233.65881,319957270085.073,-20389.31336170564,3333.890594631031
142948800.0,47383712931.10295,320523076120.6428,-20422.974812106153,3118.103082670178
142992000.0,43853111639.71526,321051578368.28625,-20454.25183708942,2901.9911454906833
143035200.0,40317219538.73382,321542722126.5442,-20483.141346476634,2685.5832841489637
143078400.0,36776449322.980225,321996457620.44525,-20509.640635889195,2468.9080302017583
143121600.0,33231214136.17668,322412740006.4802,-20533.747387077954,2251.9939395061388
143164800.0,29681927504.21184,322791529376.5057,-20555.45966813218,2034.8695860158841
143208000.0,26129003268.37635,323132790760.5748,-20574.77593356824,1817.563555576995
143251200.0,22572855518.588776,323436494128.6968,-20591.695024298042,1600.1044397251317
143294400.0,19013898526.632694,323702614391.524,-20606.216167477334,1382.5208294877393
143337600.0,15452546679.425781,323931131399.96906,-20618.338976234096,1164.8413091936325
143380800.0,11889214412.341467,324122029943.7523,-20628.063449277317,947.0944502927938
143424000.0,8324316142.603938,324275299748.882,-20635.38997038649,729.3088051891358
143467200.0,4758266202.777014,324390935474.06995,-20640.319307782243,511.5129010889615
143510400.0,1191478774.3674273,324468936706.0841,-20642.852613378574,293.7352338678415
143553600.0,-2375632178.4370575,324509307954.0433,-20642.99142191734,76.00426195861334
143596800.0,-5942652974.874373,324512058642.65625,-20640.737649985585,-141.6515997368154
143640000.0,-9509170283.539509,324477203104.41046,-20636.093594916383,-359.20398590919575
143683200.0,-13074771188.120415,324404760570.7141,-20629.06193357405,-576.6245868745596
143726400.0,-16639043252.918505,324294755161.9979,-20619.645721024517,-793.8851545751203
143769600.0,-20201574588.13396,324147215876.78094,-20607.84838909182,-1010.9575085458681
143812800.0,-23761953914.896202,323962176579.70764,-20593.67374480164,-1227.8135418442992
143856000.0,-27319770630.02005,323739675988.5616,-20577.125968713,-1444.4252269407552
143899200.0,-30874614870.468327,323479757660.264,-20558.209613139174,-1660.7646215668815
143942400.0,-34426077577.501785,323182469975.86285,-20536.929600259038,-1876.803874519744
143985600.0,-37973750560.49751,322847866124.5224,-20513.291220120085,-2092.5152314191864
144028800.0,-41517226560.41711,322476004086.51886,-20487.300128534353,-2307.8710404160443
144072000.0,-45056099312.906235,322066946615.2534,-20458.96234486872,-2522.8437578488783
144115200.0,-48589963611.00742,321620761218.28925,-20428.284249730925,-2737.405953846921
144158400.0,-52118415367.467964,321137520137.4236,-20395.27258255279,-2951.5303178769886
144201600.0,-55641051676.625435,320617300327.80383,-20359.934439072174,-3165.1896642321426
144244800.0,-59157470875.85338,320060183436.0984,-20322.277268715323,-3378.356937459939
144288000.0,-62667272606.54981,319466255777.73193,-20282.308871881087,-3591.0052177281555
144331200.0,-66170057874.65204,318835608313.1969,-20240.037397128894,-3803.107726125918
144374400.0,-69665429110.66078,318168336623.45233,-20195.471338272037,-4014.6378298982268
144417600.0,-73152990229.15787,317464540884.4207,-20148.619531378197,-4225.569047611912
144460800.0,-76632346687.80096,316724325840.59625,-20099.491151678936,-4435.875054251107
144504000.0,-80103105545.78026,315947800777.77576,-20048.0957103901,-4645.5296862404
144547200.0,-83564875521.72133,315135079494.92505,-19994.443051445003,-4854.506946393841
144590400.0,-87017267051.01955,314286280275.1934,-19938.543348142393,-5062.781008788086
144633600.0,-90459892342.59128,313401525856.0907,-19880.407099711134,-5270.326223557987
144676800.0,-93892365435.02745,312480943398.83826,-19820.045127793706,-5477.117121612989
144720000.0,-97314302252.13579,311524664456.90967,-19757.46857285054,-5683.128419272797
144763200.0,-100725320657.85794,310532824943.7738,-19692.68889048729,-5888.3350228207755
144806400.0,-104125040510.5485,309505565099.85535,-19625.717847707227,-6092.712032973654
144849600.0,-107513083716.60272,308443029458.7267,-19556.56751909082,-6296.234749266154
144892800.0,-110889074283.42104,307345366812.5467,-19485.250282904777,-6498.878674349212
144936000.0,-114252638371.69746,306212730176.7604,-19411.778817142713,-6700.619518200546
144979200.0,-117603404347.02116,305045276754.0758,-19336.16609549967,-6901.43320224635
145022400.0,-120941002830.77899,303843167897.73254,-19258.42538328278,-7101.295863393023
145065600.0,-124265066750.3485,302606569074.07794,-19178.570233260336,-7300.183857967815
145108800.0,-127575231388.57098,301335649824.4671,-19096.614481451525,-7498.073765567434
145152000.0,-130871134432.49414,300030583726.50183,-19012.572242859154,-7694.942392813625
145195200.0,-134152416021.37457,298691548354.6253,-18926.457907147713,-7890.766777014891
145238400.0,-137418718793.93126,297318725240.0887,-18838.2861342691,-8085.524189733505
145281600.0,-140669687934.84048,295912299830.30536,-18748.07185003826,-8279.192140257092
145324800.0,-143904971220.46414,294472461447.6104,-18655.83024166124,-8471.748378974067
145368000.0,-147124219063.8028,292999403247.44135,-18561.576753217847,-8663.170900652354
145411200.0,-150327084558.66647,291493322175.9563,-18465.327081101437,-8853.437947620778
145454400.0,-153513223523.0553,289954418927.1083,-18367.09716941802,-9042.528012852661
145497600.0,-156682294541.7431,288382897899.1901,-18266.903205347175,-9230.419842951205
145540800.0,-159833959008.05798,286778967150.86896,-18164.761614467057,-9417.092441036271
145584000.0,-162967881164.85312,285142838356.7262,-18060.68905604588,-9602.525069532243
145627200.0,-166083728144.6628,283474726762.32086,-17954.702418302215,-9786.697252856768
145670400.0,-169181170009.03754,281774851138.7926,-17846.818813636408,-9969.58878001016
145713600.0,-172259879787.05423,280043433737.0224,-17737.055573835532,-10151.179707065343
145756800.0,-175319533512.99673,278280700241.3676,-17625.430245254116,-10331.45035955829
145800000.0,-178359810263.20197,276486879722.9884,-17511.96058397297,-10510.381334778935
145843200.0,-181380392192.06924,274662204592.78375,-17396.66455093847,-10687.953503962646
145886400.0,-184380964567.2284,272806910553.95273,-17279.560307084445,-10864.14801438231
145929600.0,-187361215803.86417,270921236554.19943,-17160.666208439085,-11038.946291341272
