time,x,y,v_x,v_y,total_energy
51364800.0,-107090441000.64275,-104990988193.04805,20832.020759864572,-21205.559638384584,-442785271.2629254
51408000.0,-106186567436.80676,-105903215153.27206,21013.205448455737,-21026.399300848607,-442785270.49801826
51451200.0,-105274899765.08356,-106807668806.14607,21192.852502992013,-20845.690897687247,-442785269.7366942
51494400.0,-104355504698.187,-107704282557.89592,21370.94869595939,-20663.447571322977,-442785268.97892165
51537600.0,-103428449517.86363,-108592990384.95186,21547.480911247505,-20479.682577220854,-442785268.224669
51580800.0,-102493802070.05908,-109473726838.81207,21722.436145116142,-20294.409282960103,-442785267.47390413
51624000.0,-101551630760.04288,-110346427050.86586,21895.801507154254,-20107.641167297446,-442785266.7265945
51667200.0,-100602004547.49197,-111211026737.17616,22067.564221231456,-19919.39181922221,-442785265.9827078
51710400.0,-99644992941.53339,-112067462203.22112,22237.71162644192,-19729.67493700327,-442785265.242211
51753600.0,-98680665995.74617,-112915670348.59427,22406.231178040583,-19538.504327227893,-442785264.50507075
51796800.0,-97709094303.12312,-113755588671.66306,22573.110448371637,-19345.893903832533,-442785263.7712546
51840000.0,-96730348990.99258,-114587155274.18532,22738.33712778918,-19151.85768712565,-442785263.040728
51883200.0,-95744501715.90057,-115410308865.88332,22901.89902556999,-18956.409802802566,-442785262.3134576
51926400.0,-94751624658.4537,-116224988768.97513,23063.784070818372,-18759.56448095249,-442785261.5894095
51969600.0,-93751790518.12321,-117031134922.66289,23223.98031336295,-18561.336055057698,-442785260.86854905
52012800.0,-92745072508.01035,-117828687887.5777,23382.475924645394,-18361.738960984974,-442785260.1508417
52056000.0,-91731544349.57356,-118617588850.18074,23539.259198600983,-18160.78773596936,-442785259.43625337
52099200.0,-90711280267.31792,-119397779627.12039,23694.318552530956,-17958.49701759026,-442785258.7247482
52142400.0,-89684354983.44687,-120169202669.54488,23847.64252796655,-17754.881542740008,-442785258.0162914
52185600.0,-88650843712.47697,-120931801067.37021,23999.219791524705,-17549.95614658489,-442785257.3108472
52228800.0,-87610822155.81577,-121685518553.50313,24149.039135755338,-17343.73576151874,-442785256.6083802
52272000.0,-86564366496.3033,-122430299508.01863,24297.089479980114,-17136.235416109168,-442785255.90885407
52315200.0,-85511553392.71754,-123166088962.29185,24443.359871122684,-16927.470234036453,-442785255.2122332
52358400.0,-84452459974.24413,-123892832603.08392,24587.839484530297,-16717.455433025196,-442785254.5184813
52401600.0,-83387163834.91081,-124610476776.58153,24730.517624786717,-16506.206323768773,-442785253.82756114
52444800.0,-82315743027.987,-125318968492.38985,24871.383726516393,-16293.738308846694,-442785253.1394365
52488000.0,-81238276060.34868,-126018255427.47859,25010.427355179836,-16080.066881634886,-442785252.4540702
52531200.0,-80154841886.80927,-126708285930.08076,25147.6382078601,-15865.207625209003,-442785251.7714249
52574400.0,-79065519904.41658,-127389009023.54396,25283.00611404032,-15649.176211240809,-442785251.09146345
52617600.0,-77970389946.71648,-128060374410.13376,25416.521036372273,-15431.98839888772,-442785250.41414785
52660800.0,-76869532277.98346,-128722332474.78908,25548.173071435845,-15213.660033675566,-442785249.7394407
52704000.0,-75763027587.41866,-129374834288.82909,25677.952450489403,-14994.20704637463,-442785249.06730384
